Symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
4331	TRMT44	85.3984777851946	1.32358125278997	0.523636357931451	2.52767255890821	0.0114821383537017	0.0735464793600126
4332	GPR78	1.32067052495561	4.26717770186841	3.41937138275707	1.24794215784416	0.212052240440314	NA
4333	CPZ	0	NA	NA	NA	NA	NA
4334	HMX1	0.910986259032179	-3.00764121393924	3.41493898495997	-0.880730586164336	0.378463657847201	NA
4335	FAM90A26	0	NA	NA	NA	NA	NA
4336	USP17L10	0	NA	NA	NA	NA	NA
4337	USP17L11	0	NA	NA	NA	NA	NA
4338	USP17L12	0	NA	NA	NA	NA	NA
4339	USP17L13	0	NA	NA	NA	NA	NA
4340	USP17L15	0	NA	NA	NA	NA	NA
4341	USP17L17	0	NA	NA	NA	NA	NA
4342	USP17L18	0	NA	NA	NA	NA	NA
4343	USP17L19	0	NA	NA	NA	NA	NA
4344	USP17L20	0	NA	NA	NA	NA	NA
4345	USP17L21	0	NA	NA	NA	NA	NA
4346	USP17L22	0	NA	NA	NA	NA	NA
4347	USP17L23	0	NA	NA	NA	NA	NA
4348	USP17L24	0	NA	NA	NA	NA	NA
4349	USP17L25	0	NA	NA	NA	NA	NA
4350	USP17L26	0	NA	NA	NA	NA	NA
4351	USP17L5	0	NA	NA	NA	NA	NA
4352	USP17L27	0	NA	NA	NA	NA	NA
4353	USP17L28	0	NA	NA	NA	NA	NA
4354	USP17L29	0	NA	NA	NA	NA	NA
4355	USP17L30	0	NA	NA	NA	NA	NA
4356	DEFB131A	0.166757050590759	-0.664766809635227	3.53127260547582	-0.188251342760793	0.850679626185233	NA
4357	SLC2A9	14.512001710218	1.64805610650359	2.71667667440529	0.606644184797725	0.544087070741917	0.786195251802902
4358	DRD5	0	NA	NA	NA	NA	NA
4359	WDR1	5639.62801872379	-0.621445028946152	0.366220475464615	-1.69691502955355	0.0897127261224312	0.302057653496592
4360	ZNF518B	541.875456195413	0.086675070655735	0.281281549442224	0.308143462760391	0.757973170663407	0.90696760446402
4361	CLNK	2.61111856478186	-1.77875565634607	3.32448412035036	-0.535047120681873	0.592617274125928	0.815231245053309
4362	HS3ST1	1.67582528084838	0.517624723632625	3.32026220525995	0.155898748843572	0.876112831529419	NA
4363	RAB28	563.929552029113	-1.02364920967928	0.376646639866182	-2.71779727025567	0.00657180909962541	0.0490308916570327
4364	NKX3-2	0	NA	NA	NA	NA	NA
4365	BOD1L1	1263.25858013186	-0.161700472295838	0.347593024708644	-0.465200567334101	0.641787832485544	0.845479721808746
4366	CPEB2	476.431951159005	-1.37087749616323	0.413183213402434	-3.31784412264595	0.000907150942454376	0.010430506645822
4367	C1QTNF7	0.348696254914396	1.35960224596886	3.52597055335228	0.385596596850825	0.699795454001974	NA
4368	CC2D2A	3.98333782074115	0.307633173034602	1.75583294073865	0.175206402555124	0.860917453639214	0.950349768365353
4369	FBXL5	1808.52698693111	-0.353786614034108	0.297138978814519	-1.19064356835846	0.233793540149171	0.516465830505852
4370	FAM200B	706.040402213868	-0.754379960428071	0.284299560172477	-2.65346861588674	0.00796691789151549	0.0566075334907565
4371	BST1	13.0130773889443	-1.00457750383551	1.66178641941174	-0.604516616636641	0.545500225095745	0.786581132471079
4372	CD38	1522.75675603345	0.93648375916558	0.303873317298959	3.08182293690578	0.00205737176443463	0.0203712988094584
4373	FGFBP1	1.8172214750882	4.72173715497149	3.40968987172535	1.3847995954489	0.166113754686952	NA
4374	FGFBP2	1359.87030470066	-0.559662046938356	0.375690810863216	-1.4896878783179	0.13630632331342	0.381032350169988
4375	PROM1	0.771495663130316	1.63933224046671	3.45822442503787	0.474038708592128	0.635472304263665	NA
4376	TAPT1	247.054964054432	-0.195024643833209	0.366866135243934	-0.53159620116895	0.595005696411258	0.817058045637632
4377	LDB2	0	NA	NA	NA	NA	NA
4378	QDPR	169.043012248043	0.128619853419594	0.844905884901997	0.152229799458093	0.879005691290601	0.95852942906508
4379	CLRN2	0	NA	NA	NA	NA	NA
4380	LAP3	5517.32730067556	-0.227877297205774	0.257734437902823	-0.88415540841187	0.376612326015127	0.667238968838101
4381	MED28	1651.6813279356	0.361266715630657	0.209942100884515	1.72079213320526	0.0852885504555698	0.292098416316174
4382	FAM184B	3.13876931515557	1.81097820094982	2.72485577978271	0.664614330925887	0.506297200727222	0.762831884958747
4383	DCAF16	376.320076244754	0.182662772689382	0.385610468858308	0.473697649418594	0.635715529791185	0.841123406430108
4384	NCAPG	1901.18536530004	-0.414784820453705	0.348650004831927	-1.18968826819222	0.234168938153483	0.517063010622269
4385	LCORL	144.217859187888	-0.216533487002106	0.449770468238264	-0.481431090507699	0.630210144352266	0.837118654397629
4386	SLIT2	1.3457887230518	2.63060536539981	3.41859480957467	0.769499022824265	0.441597124403499	NA
4387	PACRGL	129.164576270044	0.527352538458161	0.748394424309974	0.704645199547531	0.481031062529869	0.746002196001229
4388	KCNIP4	6.55632848780028	2.57343259390479	2.39004671000992	1.07672899576683	0.281601354535515	0.572055167271186
4389	ADGRA3	18.1699661955418	8.04866135596336	1.86197080144071	4.32265712745639	1.54161217131906e-05	0.000340430112220421
4390	GBA3	0	NA	NA	NA	NA	NA
4391	PPARGC1A	0.897052629409886	3.72262223040372	3.43571993053316	1.08350572970773	0.278584009027954	NA
4392	DHX15	5636.78216538179	0.39063371802177	0.185012191661957	2.11139446818463	0.0347384201577598	0.160492086194874
4393	SOD3	0	NA	NA	NA	NA	NA
4394	CCDC149	6.90795980441246	4.46285650948628	2.68486735060079	1.66222607179741	0.096467454347236	0.315014505729159
4395	LGI2	0.256300751259967	2.08094190522089	3.52597070966376	0.590175607391627	0.555072923775124	NA
4396	SEPSECS	567.361147249986	0.960259951626444	0.338016519026974	2.84086693274838	0.00449910812048263	0.037024161865473
4397	PI4K2B	544.264860216189	0.0805772624395474	0.413457860215533	0.194886275466	0.845481978778495	0.943193958811243
4398	ZCCHC4	519.927913927896	-0.218730874312246	0.382447823422123	-0.571923438745328	0.567373844087177	0.798804601840354
4399	ANAPC4	1563.03560493955	-0.685618048898903	0.261792111613459	-2.61894082550215	0.0088203246417586	0.0608746182976459
4400	SLC34A2	0.81596869166913	2.65254221968504	3.4498605623729	0.76888389305235	0.441962240051861	NA
4401	SEL1L3	1370.73287273809	0.0258011720638648	0.244799705092767	0.10539707167575	0.916060739588176	0.971948994181095
4402	SMIM20	599.875475753606	-0.211297905882022	0.417038008429552	-0.506663425421847	0.612390997384438	0.826935404571112
4403	RBPJ	9703.73171348148	0.876917766824338	0.174860832266813	5.0149467748517	5.30481486741496e-07	1.81734681816598e-05
4404	CCKAR	0	NA	NA	NA	NA	NA
4405	TBC1D19	162.973504064298	-1.79642651568956	0.644844844213352	-2.78582752395427	0.00533912718607531	0.0419947492572919
4406	STIM2	784.947999604574	-0.552660769404458	0.359550434890915	-1.53708830743629	0.124271685873992	0.36233857971049
4407	PCDH7	0.128150375629984	1.43749408959602	3.5338115409304	0.406782895167508	0.684167450674145	NA
4408	ARAP2	2749.60929062374	0.398058548727492	0.224556575970513	1.77264258241879	0.0762879509467983	0.272589910524168
4409	DTHD1	5.93556437317822	0.919805402957732	2.243858074984	0.409921381932451	0.681863619805094	0.869934506768084
4410	NWD2	0	NA	NA	NA	NA	NA
4411	C4orf19	11.7970676096161	1.43585829343251	1.54535832115462	0.929142629108634	0.352815174751587	0.64616120459427
4412	RELL1	29.4376540155455	0.723103427240909	0.934099116038671	0.774118522140828	0.438860705151499	0.715201982724994
4413	PGM2	1623.43680873121	0.0875018694398962	0.212203147761651	0.412349535635443	0.680083245838129	0.869042703172712
4414	TBC1D1	271.156585837978	0.186744677708156	0.643183243996557	0.290344438309335	0.77155274542338	0.913866327259513
4415	PTTG2	36.5088813145903	-0.24190313637393	1.14306757776135	-0.21162627746619	0.832398607167774	0.938062423020278
4416	KLF3	212.051059742539	1.53139054856167	0.953098265898555	1.60674990539189	0.108109241269587	0.335701887786544
4417	TLR10	0	NA	NA	NA	NA	NA
4418	TLR1	117.166145888889	-1.01570625859283	0.633282918694246	-1.60387439580258	0.108741741652646	0.336729156118838
4419	TLR6	7.94237394491781	-0.892926659587325	2.53998931719153	-0.351547407520058	NA	NA
4420	FAM114A1	2.49467859866958	-4.46588367690882	3.39489417393413	-1.31547065920278	0.188351771929119	0.455417635815311
4421	TMEM156	632.991668791019	-0.783495562614583	0.30685218288195	-2.55333221115134	0.0106697673243223	0.0700052207896144
4422	KLHL5	206.009267340358	0.109127258812234	0.653931498004729	0.166878731404133	0.867465468348126	0.953411458941879
4423	WDR19	128.192004638593	0.425293775716257	0.547661729375382	0.776562890748843	0.437416702619297	0.714175834409538
4424	RFC1	2056.3912433699	0.436625020624467	0.266961128917431	1.63553781179698	0.101936354865652	0.32550703902223
4425	KLB	9.88033373763756	-1.32969193847814	2.05050138402486	-0.648471612278618	0.516679965761965	0.768629823931785
4426	RPL9	2236.93535791219	0.6536828224359	0.256992261660625	2.5435895159331	0.0109719939242281	0.0713502702582586
4427	LIAS	320.597537594828	0.168951439184357	0.35777885503689	0.47222309760854	0.636767554819909	0.842013411800082
4428	UGDH	482.794176285578	0.332591634254235	0.427768861304708	0.777503143262508	0.436861980696183	0.713554795661532
4429	SMIM14	169.660312520459	-0.182410532463494	0.639349947963372	-0.285306244326064	0.775409529305399	0.916135315705513
4430	UBE2K	1472.50444673794	0.33014611887655	0.19292435719957	1.71127235393627	0.0870308473952029	0.296167136926245
4431	PDS5A	2969.02338155825	0.515738239168129	0.221805707423158	2.32518020009382	0.0200623266242012	0.108132241568017
4432	N4BP2	942.37457218922	0.832598611215274	0.346284546415662	2.40437703568748	0.0162000552637624	0.0938227728907897
4433	RHOH	3384.3195079666	0.553325198188003	0.193044274949672	2.86631239560074	0.00415284218492836	0.0350919451800072
4434	CHRNA9	9.31230398121783	-20.1675596406206	3.38646267501127	-5.95534679576928	NA	NA
4435	RBM47	22.6066548053471	2.42205442953316	1.2579418231911	1.92541052764187	0.0541780195729526	0.215483551770882
4436	NSUN7	0.613938045922654	1.19485924219336	3.4866514676497	0.342695349185216	0.731827661907787	NA
4437	APBB2	20.3856770297315	6.08995510316298	2.10093216314496	2.89869192827565	0.00374722884915346	0.0324003350773987
4438	UCHL1	5.94391900294483	6.43450454128631	3.13022334716641	2.0556055679257	0.0398205506801577	0.175932609302259
4439	LIMCH1	1.26450811062214	4.20718606462164	3.42088923524278	1.22985158983759	0.218752685201608	NA
4440	PHOX2B	0	NA	NA	NA	NA	NA
4441	TMEM33	4335.75035277874	0.464577545745685	0.221985497442179	2.09282836536065	0.0363644787327844	0.165241698697678
4442	DCAF4L1	6.44342049885231	0.553787307122412	2.3149173286428	0.239225522341693	0.810930713164284	0.929674020068326
4443	SLC30A9	1257.30469900045	-0.0950898241055409	0.384837085227507	-0.247091114021212	0.804837710544537	0.927345853046717
4444	BEND4	1.77377102245429	4.68112339151048	3.41043745393461	1.3725873747105	0.16988065901973	NA
4445	SHISA3	0	NA	NA	NA	NA	NA
4446	ATP8A1	1026.11249729756	0.55919505938938	0.229364002771108	2.43802450529878	0.014767772860323	0.088491320243556
4447	GRXCR1	0	NA	NA	NA	NA	NA
4448	KCTD8	0	NA	NA	NA	NA	NA
4449	YIPF7	0	NA	NA	NA	NA	NA
4450	GUF1	670.438233273608	0.121287560143688	0.305927669791006	0.3964582877598	0.691766973711889	0.875620093116966
4451	GNPDA2	1235.17545181558	0.101167396777261	0.241628220123705	0.418690319886756	0.675442471126911	0.865467289841068
4452	GABRG1	0.625311330782233	1.35795095260186	3.483375695969	0.389837637718291	0.696656610389561	NA
4453	GABRA2	0.759550943175287	3.46756036729409	3.44572796073704	1.00633607957616	0.314253930400262	NA
4454	COX7B2	0.33040390456149	2.29862537944175	3.51563402103531	0.653829541325474	0.513221631831526	NA
4455	GABRA4	0.256300751259967	2.08094190522089	3.52597070966376	0.590175607391627	0.555072923775124	NA
4456	GABRB1	0	NA	NA	NA	NA	NA
4457	COMMD8	3250.74999840779	-0.795467947757022	0.215305405736906	-3.69460276686713	0.000220230810386623	0.00320378422977128
4458	ATP10D	204.351510738835	-0.435638526360787	0.387817469652373	-1.12330815512586	0.261306641469046	0.550217243977724
4459	CORIN	2.84630094377064	-0.908247501898535	3.29237317817948	-0.275864081240253	0.78265246279615	0.919296559668146
4460	NFXL1	271.475937994012	0.835546655347772	0.384637746925454	2.17229500231476	0.0298334187573802	0.143983771817262
4461	NIPAL1	6.25453593852589	6.5087303123804	2.45863173935285	2.64729776655922	0.00811378739156575	0.0573175612038505
4462	CNGA1	2.88263616472352	1.72976856243914	3.29283445144765	0.525312944803123	0.599365660058735	0.818577483225935
4463	TXK	1921.47895524716	0.185960953342167	0.217851157444243	0.853614713475929	0.393318503388407	0.680835272043262
4464	TEC	57.4528270486552	-0.395521305644187	1.10949441488161	-0.356487874421964	0.721475231252372	0.892449303951778
4465	SLAIN2	649.091898314893	0.0244821171882908	0.293311109708231	0.0834680868810055	0.93347935179969	0.976483381702875
4466	SLC10A4	0.396948541589812	2.37564734628882	3.51073362061015	0.676681173513796	0.49860826394268	NA
4467	ZAR1	0	NA	NA	NA	NA	NA
4468	FRYL	1786.57195778012	0.0995933579329819	0.240598144374796	0.413940673531708	0.678917555426546	0.868216825906378
4469	OCIAD1	3714.20457705687	0.0299560924204734	0.202962657068919	0.147594108458589	0.882663104945573	0.959369095409964
4470	OCIAD2	5620.8761229766	-1.1044494377099	0.232063463961748	-4.75925601925839	1.94307843259807e-06	5.68026595129503e-05
4471	CWH43	0.762179862975477	1.6958286304544	3.4622529024896	0.489804955968117	0.624271923411958	NA
4472	DCUN1D4	759.601555546245	1.11673574086571	0.376094575756003	2.96929499347581	0.00298483902969695	0.0272272315056606
4473	LRRC66	4.30589244192061	-5.25218184253217	3.39005682329092	-1.54929020848494	0.121311972479602	0.35712455073343
4474	SGCB	363.540871247377	-1.16255358481603	0.401195392755056	-2.89772416585504	0.00375881013629366	0.0324391973762003
4475	SPATA18	0.293352327910729	2.15739936110541	3.5224881355259	0.612464621057785	0.540230398520203	NA
4476	USP46	251.162537005841	1.03905995488991	0.632854444922791	1.64186245862061	0.100618511502527	0.322978845549812
4477	ERVMER34-1	0.33040390456149	2.29862537944175	3.51563402103531	0.653829541325474	0.513221631831526	NA
4478	RASL11B	0	NA	NA	NA	NA	NA
4479	SCFD2	244.955898514063	0.237174290840716	0.495035490580694	0.479105630512474	0.631863484364684	0.838526812832283
4480	FIP1L1	589.46994762678	-0.420851032115605	0.343657865715794	-1.2246221434188	0.2207176208303	0.49806486832465
4481	LNX1	18.6979672515093	0.401764577190786	0.994950939286308	0.403803405099529	0.686357292328352	0.872641072300663
4482	CHIC2	183.895893504621	-0.312803734831011	0.390218654230861	-0.80161143358859	0.422777761712913	0.703098251020546
4483	GSX2	0	NA	NA	NA	NA	NA
4484	PDGFRA	3.39513784459413	5.62526316097716	3.39747386635976	1.65571933214144	0.0977786704578081	0.317462325205323
4485	KIT	40.067434816714	-0.00732293265101077	2.08495077087344	-0.00351228084293952	NA	NA
4486	KDR	1.713711080209	4.6395300719368	3.38562455432434	1.37036165631859	0.170574035193419	NA
4487	SRD5A3	34.831140728426	0.237123807369683	1.00855818867909	0.235111677274908	0.814122055553749	0.931033859328381
4488	TMEM165	607.609393953194	0.59484982161858	0.329112834597137	1.80743428723079	0.0706945919462211	0.259279651494524
4489	CLOCK	330.762584909467	-0.0420766975745541	0.521843494325419	-0.0806308750269009	0.935735511418115	0.976644547424705
4490	PDCL2	0.165201952280745	1.43749408959602	3.5338115409304	0.406782895167508	0.684167450674146	NA
4491	NMU	0	NA	NA	NA	NA	NA
4492	EXOC1L	0	NA	NA	NA	NA	NA
4493	EXOC1	1156.18920568146	-0.457468334619315	0.205528339702411	-2.22581632918212	0.0260264865964298	0.130910775268728
4494	CEP135	753.053294366995	-0.0859790557385454	0.235702137650967	-0.364778430078836	0.715276807569959	0.888763004117309
4495	CRACD	1.10802431490465	4.00603763545018	3.42645745442852	1.16914851234256	0.242343801240332	NA
4496	AASDH	521.613821282065	0.313216657239943	0.374503390319646	0.836351993963543	0.402956910878512	0.688779751046411
4497	PPAT	1075.65225758741	1.1135521489453	0.257740049840487	4.32044670447789	1.55713662006692e-05	0.000343240994994284
4498	PAICS	2790.08338741406	1.65722344929719	0.222574827762965	7.44569125787256	9.64381044867283e-14	1.13388590187267e-11
4499	SRP72	5989.18073484917	0.511920797236902	0.213114891692542	2.40208834385653	0.0163017709660759	0.094230753139168
4500	ARL9	4.72825882214201	5.36093385831887	2.02223918799771	2.6509890076984	0.00802564533838876	0.0568504785613686
4501	SPMAP2L	0.224368046820955	0.716155577353038	3.5338115409304	0.202658112652065	0.839402264993612	NA
4502	HOPX	10375.5766625615	0.716233619649282	0.120895876404229	5.92438419698017	3.13469814173199e-09	1.68069099494259e-07
4503	SPINK2	77.3234351579406	0.202051674119877	0.581113923592302	0.347697182801684	0.728067612616824	0.894905811163216
4504	REST	1868.82626788936	0.908941700316693	0.260803578391934	3.48515808686774	0.000491846362196653	0.0062449737694421
4505	NOA1	206.183429169236	0.403546362037975	0.287648185903513	1.40291641600458	0.160641765029554	0.416813100387333
4506	POLR2B	2985.1094888289	0.218793014863548	0.287799288525564	0.760227782300834	0.447118440972474	0.721192882062538
4507	IGFBP7	4.91907864806142	-1.08073496232083	1.71279982497869	-0.630975637993352	0.528056453744255	0.776555339808167
4508	ADGRL3	0.524068005129561	2.95459179776081	3.47192797739874	0.850994553168834	0.394772378491988	NA
4509	TECRL	0.384451126889951	2.52040458248219	3.50214138327843	0.719675280534445	0.471724949522038	NA
4510	EPHA5	0.545754973023396	2.02850588177084	3.48518686316075	0.582036476497895	0.560542111415678	NA
4511	CENPC	1521.26005136321	-0.237426299331015	0.213235358315621	-1.11344713750328	0.265516439841113	0.555436064150017
4512	STAP1	677.172762078407	0.7825571827779	0.355700645893747	2.20004431201303	0.0278037512789961	0.136719605849816
4513	UBA6	2763.87261674071	-0.0435701745517192	0.331763165599425	-0.131329150036886	0.895514933093242	0.964195744665778
4514	GNRHR	2.7899342736422	-3.09329656458104	2.64208833221571	-1.17077711856323	0.241688377445113	0.52820396907638
4515	TMPRSS11D	2.33781892406607	4.30978284472759	3.20090131674441	1.34642790209822	0.178164557507665	0.440762530138849
4516	TMPRSS11A	0.512601502519935	2.92599713075518	3.47367214167144	0.842335433921309	0.39960022239424	NA
4517	TMPRSS11F	0.597014414254789	0.026854389672013	3.46621032560167	0.00774747841285468	0.993818468428738	NA
4518	TMPRSS11B	0.595422812384718	3.07675573620498	3.46484280346059	0.887992878964668	0.374544581802315	NA
4519	YTHDC1	1163.35391365829	0.289492198119319	0.283526133116263	1.02104238130532	0.307234359725409	0.601438690801749
4520	TMPRSS11E	23.3521756513431	-0.924538229329017	2.72983538112692	-0.338679114396764	NA	NA
4521	UGT2B17	0	NA	NA	NA	NA	NA
4522	UGT2B15	0.512601502519935	2.92599713075518	3.47367214167144	0.842335433921309	0.39960022239424	NA
4523	UGT2B10	0	NA	NA	NA	NA	NA
4524	UGT2A3	0	NA	NA	NA	NA	NA
4525	UGT2B11	0	NA	NA	NA	NA	NA
4526	UGT2B7	0	NA	NA	NA	NA	NA
4527	UGT2B28	0	NA	NA	NA	NA	NA
4528	UGT2B4	0	NA	NA	NA	NA	NA
4529	UGT2A1	0.10122069544802	-0.00517843080325353	3.5338115409304	-0.0014653952943654	0.998830784137612	NA
4530	UGT2A2	0	NA	NA	NA	NA	NA
4531	SULT1B1	5.01898930003371	4.1433181211528	3.0027478410752	1.37984217804622	NA	NA
4532	SULT1E1	0	NA	NA	NA	NA	NA
4533	CSN1S1	0.495605856842236	2.83999505741611	3.47912431640646	0.816295940913518	0.414330895394153	NA
4534	CSN2	0	NA	NA	NA	NA	NA
4535	STATH	0.327245093701912	-0.0696370076638912	3.52631893614767	-0.0197477905217406	0.9842445668775	NA
4536	HTN3	0.165201952280745	1.43749408959602	3.5338115409304	0.406782895167508	0.684167450674146	NA
4537	HTN1	0	NA	NA	NA	NA	NA
4538	PRR27	2.73242939046584	5.31246789537928	2.92401182033122	1.81684214080143	0.0692412881525228	0.255375348734357
4539	ODAM	0.396948541589812	2.37564734628882	3.51073362061015	0.676681173513796	0.49860826394268	NA
4540	FDCSP	0	NA	NA	NA	NA	NA
4541	CSN3	0.128150375629984	1.43749408959602	3.5338115409304	0.406782895167508	0.684167450674145	NA
4542	CABS1	0	NA	NA	NA	NA	NA
4543	SMR3A	0	NA	NA	NA	NA	NA
4544	SMR3B	0	NA	NA	NA	NA	NA
4545	OPRPN	0	NA	NA	NA	NA	NA
4546	MUC7	0.33040390456149	2.29862537944175	3.51563402103531	0.653829541325474	0.513221631831526	NA
4547	AMTN	0	NA	NA	NA	NA	NA
4548	AMBN	0.128150375629984	1.43749408959602	3.5338115409304	0.406782895167508	0.684167450674145	NA
4549	ENAM	0.95371663492606	1.17306747140203	3.40107839018214	0.344910448047392	0.730161695656739	NA
4550	JCHAIN	3.44361715977538	-4.93028934264608	3.39172630194475	-1.45362240456111	0.146051021835404	0.394459842959765
4551	UTP3	876.537533090122	1.23799767747294	0.276943154688721	4.47022306387903	7.81380600602137e-06	0.000190975089521532
4552	RUFY3	84.832718115842	0.705363639175929	0.737971797985951	0.955813814431642	0.339166307715471	0.634057717559378
4553	GRSF1	842.327177160036	0.453907355346897	0.200618209482944	2.26254314858436	0.0236638660969167	0.122077709217623
4554	MOB1B	513.896984543291	0.34329872332893	0.464216177969412	0.739523393671021	0.459589239828006	0.73018073066877
4555	DCK	1154.31820551923	-0.656281324500666	0.373725395641073	-1.75605225696506	0.0790794861351045	0.278764838003679
4556	SLC4A4	27.9022885679309	-3.22214576589108	1.01895288572796	-3.16221270975557	0.00156575147403046	0.0163194368405314
4557	GC	0.128150375629984	1.43749408959602	3.5338115409304	0.406782895167508	0.684167450674145	NA
4558	NPFFR2	0	NA	NA	NA	NA	NA
4559	ADAMTS3	0.33040390456149	2.29862537944175	3.51563402103531	0.653829541325474	0.513221631831526	NA
4560	COX18	315.679893739685	0.263492064345249	0.301615011118952	0.873603947521472	0.382333975703459	0.671669273671065
4561	ANKRD17	1200.43518673985	0.387020062004156	0.278061180311085	1.39185218724589	0.16396716292101	0.42134550572293
4562	ALB	2.71106424201013	5.29376386565842	2.98523720014033	1.77331431666789	0.076176638042178	0.272589910524168
4563	AFP	0.131972543166526	1.43749408959602	3.5338115409304	0.406782895167508	0.684167450674145	NA
4564	AFM	1.32161561824596	4.26125016358802	3.41951859852098	1.24615498960325	0.212707499918094	NA
4565	RASSF6	0	NA	NA	NA	NA	NA
4566	CXCL8	32.8169922993341	6.94575794548936	2.21473347546359	3.13615973318662	NA	NA
4567	CXCL6	0	NA	NA	NA	NA	NA
4568	PF4V1	0	NA	NA	NA	NA	NA
4569	CXCL1	0	NA	NA	NA	NA	NA
4570	PF4	0.165201952280745	1.43749408959602	3.5338115409304	0.406782895167508	0.684167450674146	NA
4571	PPBP	0	NA	NA	NA	NA	NA
4572	CXCL5	1.50451643897412	2.81282722938899	3.41379654131909	0.823958661667079	0.409963046859711	NA
4573	CXCL3	0	NA	NA	NA	NA	NA
4574	CXCL2	0	NA	NA	NA	NA	NA
4575	MTHFD2L	250.510311836781	0.00632566353320173	0.866437504083101	0.00730077299677349	0.994174877691746	0.997668912815632
4576	EPGN	0	NA	NA	NA	NA	NA
4577	EREG	0.128150375629984	1.43749408959602	3.5338115409304	0.406782895167508	0.684167450674145	NA
4578	AREG	15.4013480407693	7.80646005355325	2.66052002924806	2.9341857861373	0.00334423966829315	0.0296680452653925
4579	BTC	0	NA	NA	NA	NA	NA
4580	PARM1	0	NA	NA	NA	NA	NA
4581	RCHY1	922.787008430058	-0.506793646279167	0.226636888647523	-2.23614809267594	0.0253420720558021	0.128045251317341
4582	THAP6	780.472042918811	-0.329804368617602	0.255093422335447	-1.29287680410634	0.196053671253623	0.465664279723716
4583	ODAPH	4.82826075217347	0.383744114391506	2.230568208782	0.172038726670927	0.863407083387203	0.95161279992147
4584	CDKL2	2.23100390494507	4.24184425290329	3.40565121086328	1.24553102777311	0.21293661752798	0.488592465850487
4585	G3BP2	3821.48185705123	0.424528134271432	0.231818540848586	1.83129499787817	0.0670565238634057	0.250174758392505
4586	USO1	2140.45943598975	-0.0789473500001085	0.23375204697494	-0.33773971617272	0.735559342412514	0.898541579232084
4587	PPEF2	0.881612082042201	2.00545593885692	3.44669237977156	0.581849413259746	0.560668117044916	NA
4588	NAAA	278.28892593392	0.681932813619002	0.247987114403247	2.74987196516237	0.0059618554656903	0.0456641680647196
4589	SDAD1	2142.40832339811	0.548180364032312	0.254137432001442	2.15702330709473	0.0310038484792534	0.147716434469644
4590	CXCL9	0.554373021926573	-2.29689764921984	3.43488035291902	-0.66869800785576	0.503688138575032	NA
4591	ART3	15.9389690277207	0.590964629515155	2.84629819196139	0.207625691216815	NA	NA
4592	CXCL10	290.292428740085	4.77231455769942	3.22904863385353	1.47793207809452	NA	NA
4593	CXCL11	0.40533688659327	-0.576582585813275	3.48552995619396	-0.165421784652477	0.868612008205625	NA
4594	NUP54	2611.21158743235	0.31179259980707	0.216406067287502	1.44077568487414	0.14964806489944	0.399777837431532
4595	SCARB2	88.7556134747577	-0.992421851633097	1.17298134222692	-0.846067892051013	0.397514871179701	0.684048715955763
4596	FAM47E	8.02218059850909	-6.15152615845904	3.22880764085457	-1.9052005702114	NA	NA
4597	FAM47E-STBD1	0	NA	NA	NA	NA	NA
4598	STBD1	2.85944963613237	-0.400858804455182	2.25445438096791	-0.177807458797672	0.858874189421812	0.949595434283747
4599	CCDC158	0.718720108387925	3.3916156182013	3.4490581170415	0.983345453485871	0.325437446491353	NA
4600	SHROOM3	0.33040390456149	2.29862537944175	3.51563402103531	0.653829541325474	0.513221631831526	NA
4601	SOWAHB	0	NA	NA	NA	NA	NA
4602	SEPTIN11	1063.32771406298	0.38605320720517	0.26344405575907	1.46540868456045	0.142809449438803	0.390602454936427
4603	CCNI	3210.11141843902	0.609473732345175	0.191360458715077	3.18495125083621	0.00144778394796665	0.0152976689441778
4604	CCNG2	270.051181526637	0.394095023101288	0.514677682789795	0.765712282228963	0.443847517320772	0.719467558387692
4605	CXCL13	0.0923955036544289	-0.00517843080325314	3.5338115409304	-0.00146539529436528	0.998830784137612	NA
4606	CNOT6L	1580.16220559033	0.323266890086071	0.253706151666087	1.27417836722988	0.202600210025942	0.47471858372109
4607	MRPL1	1095.38475435903	0.712504513763277	0.190128806273957	3.74748323374328	0.000178617771933755	0.00269088221325478
4608	FRAS1	4.93068685849969	6.17102351967313	2.23784156923125	2.75757837575294	0.00582312518996408	0.0447971999263026
4609	ANXA3	10.215240333234	4.73222046696896	2.69985735988938	1.75276684512061	NA	NA
4610	BMP2K	116.161227650313	1.43403269739526	0.361125529575262	3.97100891504928	7.15689007718376e-05	0.00124113412948675
4611	PAQR3	497.390535019813	0.908398935236848	0.336890461401149	2.69642224792818	0.00700887580681671	0.0514067963895434
4612	NAA11	0.26012291879651	2.09309641770122	3.52540674506745	0.593717709489767	0.552700936186934	NA
4613	GK2	0.131972543166526	1.43749408959602	3.5338115409304	0.406782895167508	0.684167450674145	NA
4614	ANTXR2	272.09588240626	0.216184449206101	0.342226288624341	0.631700300041546	0.527582731946704	0.776046577553807
4615	PRDM8	65.9542720148266	-0.113318713481943	0.680515612624224	-0.166518903284173	0.867748608176026	0.953526451494873
4616	FGF5	0.131972543166526	1.43749408959602	3.5338115409304	0.406782895167508	0.684167450674145	NA
4617	CFAP299	0.594348990894542	3.11685740566774	3.46264118480702	0.900138720507204	0.368046432340254	NA
4618	BMP3	0.396948541589812	2.37564734628882	3.51073362061015	0.676681173513796	0.49860826394268	NA
